"","hour","valid_speed_count"
"3405",2024-05-22,219
"3406",2024-05-22,109
"3407",2024-05-22,127
"3408",2024-05-23,111
"3409",2024-05-23,167
"3410",2024-05-23,414
"3411",2024-05-23,1740
"3412",2024-05-23,2632
"3413",2024-05-23,2946
"3414",2024-05-23,2717
"3415",2024-05-23,2505
"3416",2024-05-23,2440
"3417",2024-05-23,2479
"3418",2024-05-23,2561
"3419",2024-05-23,2698
"3420",2024-05-23,2835
"3421",2024-05-23,2994
"3422",2024-05-23,2720
"3423",2024-05-23,2332
"3424",2024-05-23,2038
"3425",2024-05-23,976
"3426",2024-05-23,465
"3427",2024-05-23,313
"3428",2024-05-23,179
"3429",2024-05-23,160
"3430",2024-05-23,70
"3431",2024-05-23,88
"3432",2024-05-24,106
"3433",2024-05-24,150
"3434",2024-05-24,424
"3435",2024-05-24,1590
"3436",2024-05-24,2375
"3437",2024-05-24,2739
"3438",2024-05-24,2702
"3439",2024-05-24,2365
"3440",2024-05-24,2504
"3441",2024-05-24,2587
"3442",2024-05-24,2588
"3443",2024-05-24,2703
"3444",2024-05-24,2793
"3445",2024-05-24,2805
"3446",2024-05-24,2807
"3447",2024-05-24,2486
"3448",2024-05-24,2186
"3449",2024-05-24,1478
"3450",2024-05-24,1130
"3451",2024-05-24,705
"3452",2024-05-24,555
"3453",2024-05-24,442
"3454",2024-05-24,244
"3455",2024-05-24,162
"3456",2024-05-25,117
"3457",2024-05-25,117
"3458",2024-05-25,237
"3459",2024-05-25,682
"3460",2024-05-25,886
"3461",2024-05-25,1222
"3462",2024-05-25,1687
"3463",2024-05-25,2064
"3464",2024-05-25,2075
"3465",2024-05-25,2249
"3466",2024-05-25,2161
"3467",2024-05-25,2413
"3468",2024-05-25,1988
"3469",2024-05-25,1813
"3470",2024-05-25,1611
"3471",2024-05-25,2033
"3472",2024-05-25,1922
"3473",2024-05-25,1302
"3474",2024-05-25,1045
"3475",2024-05-25,831
"3476",2024-05-25,622
"3477",2024-05-25,729
"3478",2024-05-25,376
"3479",2024-05-25,228
"3480",2024-05-26,158
"3481",2024-05-26,111
"3482",2024-05-26,182
"3483",2024-05-26,409
"3484",2024-05-26,436
"3485",2024-05-26,685
"3486",2024-05-26,859
"3487",2024-05-26,1313
"3488",2024-05-26,1566
"3489",2024-05-26,1182
"3490",2024-05-26,1015
"3491",2024-05-26,1414
"3492",2024-05-26,2251
"3493",2024-05-26,2366
"3494",2024-05-26,2310
"3495",2024-05-26,2398
"3496",2024-05-26,2121
"3497",2024-05-26,1524
"3498",2024-05-26,772
"3499",2024-05-26,425
"3500",2024-05-26,308
"3501",2024-05-26,401
"3502",2024-05-26,226
"3503",2024-05-26,141
"3504",2024-05-27,189
"3505",2024-05-27,210
"3506",2024-05-27,544
"3507",2024-05-27,1742
"3508",2024-05-27,2754
"3509",2024-05-27,2962
"3510",2024-05-27,2842
"3511",2024-05-27,2639
"3512",2024-05-27,2325
"3513",2024-05-27,2431
"3514",2024-05-27,2355
"3515",2024-05-27,2482
"3516",2024-05-27,2225
"3517",2024-05-27,2699
"3518",2024-05-27,2562
"3519",2024-05-27,2125
"3520",2024-05-27,1714
"3521",2024-05-27,1078
"3522",2024-05-27,743
"3523",2024-05-27,507
"3524",2024-05-27,379
"3525",2024-05-27,161
"3526",2024-05-27,84
"3527",2024-05-27,100
"3528",2024-05-28,96
"3529",2024-05-28,137
"3530",2024-05-28,433
"3531",2024-05-28,1599
"3532",2024-05-28,2474
"3533",2024-05-28,2696
"3534",2024-05-28,2605
"3535",2024-05-28,2546
"3536",2024-05-28,2342
"3537",2024-05-28,1534
"3538",2024-05-28,1321
"3539",2024-05-28,1369
"3540",2024-05-28,1520
"3541",2024-05-28,1530
"3542",2024-05-28,2632
"3543",2024-05-28,2183
"3544",2024-05-28,1760
"3545",2024-05-28,1213
"3546",2024-05-28,789
"3547",2024-05-28,503
"3548",2024-05-28,425
"3549",2024-05-28,184
"3550",2024-05-28,118
"3551",2024-05-28,87
"3552",2024-05-29,105
"3553",2024-05-29,140
"3554",2024-05-29,425
"3555",2024-05-29,1665
"3556",2024-05-29,2714
"3557",2024-05-29,2847
"3558",2024-05-29,2866
"3559",2024-05-29,2445
"3560",2024-05-29,1369
"3561",2024-05-29,1325
"3562",2024-05-29,1389
"3563",2024-05-29,1761
"3564",2024-05-29,1837
"3565",2024-05-29,2315
"3566",2024-05-29,2628
"3567",2024-05-29,2594
"3568",2024-05-29,2115
"3569",2024-05-29,1406
"3570",2024-05-29,994
"3571",2024-05-29,585
"3572",2024-05-29,420
"3573",2024-05-29,241
"3574",2024-05-29,151
"3575",2024-05-29,114
"3576",2024-05-30,115
"3577",2024-05-30,140
"3578",2024-05-30,427
"3579",2024-05-30,1697
"3580",2024-05-30,2596
"3581",2024-05-30,2911
"3582",2024-05-30,2752
"3583",2024-05-30,2583
"3584",2024-05-30,2474
"3585",2024-05-30,2437
"3586",2024-05-30,2496
"3587",2024-05-30,2523
"3588",2024-05-30,2942
"3589",2024-05-30,3081
"3590",2024-05-30,2679
"3591",2024-05-30,2253
"3592",2024-05-30,1832
"3593",2024-05-30,1231
"3594",2024-05-30,811
"3595",2024-05-30,599
"3596",2024-05-30,351
"3597",2024-05-30,217
"3598",2024-05-30,156
"3599",2024-05-30,115
"3600",2024-05-31,96
"3601",2024-05-31,150
"3602",2024-05-31,439
"3603",2024-05-31,1614
"3604",2024-05-31,2536
"3605",2024-05-31,2779
"3606",2024-05-31,2697
"3607",2024-05-31,2487
"3608",2024-05-31,2631
"3609",2024-05-31,2533
"3610",2024-05-31,2503
"3611",2024-05-31,2796
"3612",2024-05-31,2957
"3613",2024-05-31,2975
"3614",2024-05-31,2755
"3615",2024-05-31,2494
"3616",2024-05-31,2021
"3617",2024-05-31,1315
"3618",2024-05-31,966
"3619",2024-05-31,632
"3620",2024-05-31,479
"3621",2024-05-31,318
"3622",2024-05-31,249
"3623",2024-05-31,109
"3624",2024-06-01,57
"3625",2024-06-01,99
"3626",2024-06-01,201
"3627",2024-06-01,520
"3628",2024-06-01,761
"3629",2024-06-01,936
"3630",2024-06-01,451
"3631",2024-06-01,1383
"3632",2024-06-01,1779
"3633",2024-06-01,559
"3634",2024-06-01,1112
"3635",2024-06-01,1171
"3636",2024-06-01,651
"3637",2024-06-01,1095
"3638",2024-06-01,1013
"3639",2024-06-01,533
"3640",2024-06-01,901
"3641",2024-06-01,690
"3642",2024-06-01,487
"3643",2024-06-01,313
"3644",2024-06-01,226
"3645",2024-06-01,155
"3646",2024-06-01,130
"3647",2024-06-01,109
"3648",2024-06-02,115
"3649",2024-06-02,113
"3650",2024-06-02,192
"3651",2024-06-02,269
"3652",2024-06-02,239
"3653",2024-06-02,307
"3654",2024-06-02,468
"3655",2024-06-02,653
"3656",2024-06-02,810
"3657",2024-06-02,821
"3658",2024-06-02,624
"3659",2024-06-02,1039
"3660",2024-06-02,1130
"3661",2024-06-02,448
"3662",2024-06-02,1075
"3663",2024-06-02,1145
"3664",2024-06-02,885
"3665",2024-06-02,668
"3666",2024-06-02,416
"3667",2024-06-02,271
"3668",2024-06-02,201
"3669",2024-06-02,135
"3670",2024-06-02,82
"3671",2024-06-02,92
"3672",2024-06-03,142
"3673",2024-06-03,237
"3674",2024-06-03,563
"3675",2024-06-03,1929
"3676",2024-06-03,2803
"3677",2024-06-03,2599
"3678",2024-06-03,2785
"3679",2024-06-03,2156
"3680",2024-06-03,2194
"3681",2024-06-03,1882
"3682",2024-06-03,2324
"3683",2024-06-03,2570
"3684",2024-06-03,2641
"3685",2024-06-03,1461
"3686",2024-06-03,2603
"3687",2024-06-03,2039
"3688",2024-06-03,1510
"3689",2024-06-03,959
"3690",2024-06-03,633
"3691",2024-06-03,408
"3692",2024-06-03,348
"3693",2024-06-03,151
"3694",2024-06-03,105
"3695",2024-06-03,121
"3696",2024-06-04,89
"3697",2024-06-04,165
"3698",2024-06-04,412
"3699",2024-06-04,1749
"3700",2024-06-04,2573
"3701",2024-06-04,2803
"3702",2024-06-04,2402
"3703",2024-06-04,2493
"3704",2024-06-04,2337
"3705",2024-06-04,2350
"3706",2024-06-04,1664
"3707",2024-06-04,2464
"3708",2024-06-04,1850
"3709",2024-06-04,1604
"3710",2024-06-04,1432
"3711",2024-06-04,1216
"3712",2024-06-04,992
"3713",2024-06-04,665
"3714",2024-06-04,427
"3715",2024-06-04,261
"3716",2024-06-04,198
"3717",2024-06-04,100
"3718",2024-06-04,75
"3719",2024-06-04,49
"3720",2024-06-05,55
"3721",2024-06-05,128
"3722",2024-06-05,470
"3723",2024-06-05,1723
"3724",2024-06-05,2565
"3725",2024-06-05,2839
"3726",2024-06-05,2860
"3727",2024-06-05,2623
"3728",2024-06-05,2281
"3729",2024-06-05,1262
"3730",2024-06-05,1320
"3731",2024-06-05,1380
"3732",2024-06-05,1466
"3733",2024-06-05,1904
"3734",2024-06-05,1500
"3735",2024-06-05,1270
"3736",2024-06-05,954
"3737",2024-06-05,619
"3738",2024-06-05,441
"3739",2024-06-05,267
"3740",2024-06-05,169
"3741",2024-06-05,112
"3742",2024-06-05,65
"3743",2024-06-05,54
"3744",2024-06-06,38
"3745",2024-06-06,160
"3746",2024-06-06,434
"3747",2024-06-06,1761
"3748",2024-06-06,2569
"3749",2024-06-06,2831
"3750",2024-06-06,2798
"3751",2024-06-06,2502
"3752",2024-06-06,2359
"3753",2024-06-06,2327
"3754",2024-06-06,2542
"3755",2024-06-06,2482
"3756",2024-06-06,2884
"3757",2024-06-06,2933
"3758",2024-06-06,2794
"3759",2024-06-06,2465
"3760",2024-06-06,1839
"3761",2024-06-06,1415
"3762",2024-06-06,963
"3763",2024-06-06,334
"3764",2024-06-06,227
"3765",2024-06-06,108
"3766",2024-06-06,79
"3767",2024-06-06,130
"3768",2024-06-07,127
"3769",2024-06-07,167
"3770",2024-06-07,398
"3771",2024-06-07,1594
"3772",2024-06-07,1276
"3773",2024-06-07,1445
"3774",2024-06-07,1437
"3775",2024-06-07,1349
"3776",2024-06-07,1364
"3777",2024-06-07,1367
"3778",2024-06-07,1425
"3779",2024-06-07,1479
"3780",2024-06-07,1552
"3781",2024-06-07,1546
"3782",2024-06-07,1604
"3783",2024-06-07,1439
"3784",2024-06-07,1124
"3785",2024-06-07,814
"3786",2024-06-07,671
"3787",2024-06-07,412
"3788",2024-06-07,303
"3789",2024-06-07,221
"3790",2024-06-07,142
"3791",2024-06-07,77
"3792",2024-06-08,61
"3793",2024-06-08,95
"3794",2024-06-08,310
"3795",2024-06-08,647
"3796",2024-06-08,922
"3797",2024-06-08,1270
"3798",2024-06-08,1759
"3799",2024-06-08,2127
"3800",2024-06-08,2372
"3801",2024-06-08,2225
"3802",2024-06-08,2223
"3803",2024-06-08,2609
"3804",2024-06-08,1480
"3805",2024-06-08,1151
"3806",2024-06-08,758
"3807",2024-06-08,925
"3808",2024-06-08,765
"3809",2024-06-08,866
"3810",2024-06-08,619
"3811",2024-06-08,680
"3812",2024-06-08,674
"3813",2024-06-08,568
"3814",2024-06-08,331
"3815",2024-06-08,205
"3816",2024-06-09,135
"3817",2024-06-09,102
"3818",2024-06-09,179
"3819",2024-06-09,444
"3820",2024-06-09,495
"3821",2024-06-09,648
"3822",2024-06-09,940
"3823",2024-06-09,1334
"3824",2024-06-09,1660
"3825",2024-06-09,1865
"3826",2024-06-09,988
"3827",2024-06-09,881
"3828",2024-06-09,1155
"3829",2024-06-09,1290
"3830",2024-06-09,1345
"3831",2024-06-09,1535
"3832",2024-06-09,1491
"3833",2024-06-09,1067
"3834",2024-06-09,981
"3835",2024-06-09,556
"3836",2024-06-09,427
"3837",2024-06-09,223
"3838",2024-06-09,193
"3839",2024-06-09,133
"3840",2024-06-10,140
"3841",2024-06-10,253
"3842",2024-06-10,567
"3843",2024-06-10,1903
"3844",2024-06-10,2750
"3845",2024-06-10,2906
"3846",2024-06-10,2888
"3847",2024-06-10,2535
"3848",2024-06-10,2409
"3849",2024-06-10,2496
"3850",2024-06-10,2389
"3851",2024-06-10,2462
"3852",2024-06-10,2752
"3853",2024-06-10,2446
"3854",2024-06-10,2794
"3855",2024-06-10,1935
"3856",2024-06-10,1785
"3857",2024-06-10,1178
"3858",2024-06-10,771
"3859",2024-06-10,280
"3860",2024-06-10,103
"3861",2024-06-10,208
"3862",2024-06-10,99
"3863",2024-06-10,109
"3864",2024-06-11,93
"3865",2024-06-11,128
"3866",2024-06-11,456
"3867",2024-06-11,1666
"3868",2024-06-11,2614
"3869",2024-06-11,1981
"3870",2024-06-11,1472
"3871",2024-06-11,1648
"3872",2024-06-11,2058
"3873",2024-06-11,1856
"3874",2024-06-11,2360
"3875",2024-06-11,1225
"3876",2024-06-11,2332
"3877",2024-06-11,2931
"3878",2024-06-11,2833
"3879",2024-06-11,2430
"3880",2024-06-11,1288
"3881",2024-06-11,707
"3882",2024-06-11,454
"3883",2024-06-11,283
"3884",2024-06-11,198
"3885",2024-06-11,96
"3886",2024-06-11,64
"3887",2024-06-11,70
"3888",2024-06-12,120
"3889",2024-06-12,141
"3890",2024-06-12,479
"3891",2024-06-12,1732
"3892",2024-06-12,2596
"3893",2024-06-12,2800
"3894",2024-06-12,2960
"3895",2024-06-12,2597
"3896",2024-06-12,2464
"3897",2024-06-12,2442
"3898",2024-06-12,2607
"3899",2024-06-12,2705
"3900",2024-06-12,2891
"3901",2024-06-12,2922
"3902",2024-06-12,2699
"3903",2024-06-12,2444
"3904",2024-06-12,1920
"3905",2024-06-12,1312
"3906",2024-06-12,1005
"3907",2024-06-12,491
"3908",2024-06-12,503
"3909",2024-06-12,184
"3910",2024-06-12,73
"3911",2024-06-12,110
"3912",2024-06-13,108
"3913",2024-06-13,142
"3914",2024-06-13,452
"3915",2024-06-13,1733
"3916",2024-06-13,2460
"3917",2024-06-13,2767
"3918",2024-06-13,2846
"3919",2024-06-13,2498
"3920",2024-06-13,2377
"3921",2024-06-13,1536
"3922",2024-06-13,1389
"3923",2024-06-13,1674
"3924",2024-06-13,2561
"3925",2024-06-13,2582
"3926",2024-06-13,2013
"3927",2024-06-13,2685
"3928",2024-06-13,2005
"3929",2024-06-13,1364
"3930",2024-06-13,1037
"3931",2024-06-13,617
"3932",2024-06-13,340
"3933",2024-06-13,155
"3934",2024-06-13,116
"3935",2024-06-13,60
"3936",2024-06-14,66
"3937",2024-06-14,190
"3938",2024-06-14,389
"3939",2024-06-14,1535
"3940",2024-06-14,2520
"3941",2024-06-14,2763
"3942",2024-06-14,2718
"3943",2024-06-14,2522
"3944",2024-06-14,2621
"3945",2024-06-14,2746
"3946",2024-06-14,2801
"3947",2024-06-14,2920
"3948",2024-06-14,2922
"3949",2024-06-14,3229
"3950",2024-06-14,2921
"3951",2024-06-14,2677
"3952",2024-06-14,2105
"3953",2024-06-14,1539
"3954",2024-06-14,1149
"3955",2024-06-14,702
"3956",2024-06-14,570
"3957",2024-06-14,356
"3958",2024-06-14,283
"3959",2024-06-14,149
"3960",2024-06-15,128
"3961",2024-06-15,115
"3962",2024-06-15,273
"3963",2024-06-15,669
"3964",2024-06-15,880
"3965",2024-06-15,1171
"3966",2024-06-15,1689
"3967",2024-06-15,1781
"3968",2024-06-15,1188
"3969",2024-06-15,1086
"3970",2024-06-15,1154
"3971",2024-06-15,1241
"3972",2024-06-15,1241
"3973",2024-06-15,1169
"3974",2024-06-15,1244
"3975",2024-06-15,1126
"3976",2024-06-15,1138
"3977",2024-06-15,769
"3978",2024-06-15,853
"3979",2024-06-15,669
"3980",2024-06-15,434
"3981",2024-06-15,380
"3982",2024-06-15,236
"3983",2024-06-15,156
"3984",2024-06-16,133
"3985",2024-06-16,107
"3986",2024-06-16,191
"3987",2024-06-16,424
"3988",2024-06-16,518
"3989",2024-06-16,709
"3990",2024-06-16,1060
"3991",2024-06-16,1455
"3992",2024-06-16,1842
"3993",2024-06-16,1910
"3994",2024-06-16,2186
"3995",2024-06-16,2476
"3996",2024-06-16,2655
"3997",2024-06-16,2475
"3998",2024-06-16,2437
"3999",2024-06-16,2527
"4000",2024-06-16,2160
"4001",2024-06-16,1517
"4002",2024-06-16,1080
"4003",2024-06-16,551
"4004",2024-06-16,372
"4005",2024-06-16,310
"4006",2024-06-16,162
"4007",2024-06-16,109
"4008",2024-06-17,57
"4009",2024-06-17,222
"4010",2024-06-17,553
"4011",2024-06-17,1790
"4012",2024-06-17,2754
"4013",2024-06-17,2905
"4014",2024-06-17,3006
"4015",2024-06-17,2374
"4016",2024-06-17,1743
"4017",2024-06-17,1827
"4018",2024-06-17,2214
"4019",2024-06-17,2561
"4020",2024-06-17,2787
"4021",2024-06-17,1768
"4022",2024-06-17,2044
"4023",2024-06-17,1554
"4024",2024-06-17,1513
"4025",2024-06-17,1059
"4026",2024-06-17,903
"4027",2024-06-17,481
"4028",2024-06-17,377
"4029",2024-06-17,195
"4030",2024-06-17,131
"4031",2024-06-17,87
"4032",2024-06-18,92
"4033",2024-06-18,107
"4034",2024-06-18,452
"4035",2024-06-18,1670
"4036",2024-06-18,2616
"4037",2024-06-18,2730
"4038",2024-06-18,2824
"4039",2024-06-18,2652
"4040",2024-06-18,2479
"4041",2024-06-18,1486
"4042",2024-06-18,1265
"4043",2024-06-18,988
"4044",2024-06-18,1448
"4045",2024-06-18,1369
"4046",2024-06-18,875
"4047",2024-06-18,1179
"4048",2024-06-18,1010
"4049",2024-06-18,711
"4050",2024-06-18,468
"4051",2024-06-18,274
"4052",2024-06-18,217
"4053",2024-06-18,97
"4054",2024-06-18,135
"4055",2024-06-18,86
"4056",2024-06-19,139
"4057",2024-06-19,178
"4058",2024-06-19,458
"4059",2024-06-19,1644
"4060",2024-06-19,2581
"4061",2024-06-19,2483
"4062",2024-06-19,2726
"4063",2024-06-19,2596
"4064",2024-06-19,1894
"4065",2024-06-19,1289
"4066",2024-06-19,1345
"4067",2024-06-19,1363
"4068",2024-06-19,1303
"4069",2024-06-19,1415
"4070",2024-06-19,1415
"4071",2024-06-19,1327
"4072",2024-06-19,868
"4073",2024-06-19,671
"4074",2024-06-19,453
"4075",2024-06-19,297
"4076",2024-06-19,183
"4077",2024-06-19,122
"4078",2024-06-19,67
"4079",2024-06-19,61
"4080",2024-06-20,51
"4081",2024-06-20,102
"4082",2024-06-20,372
"4083",2024-06-20,1000
"4084",2024-06-20,2037
"4085",2024-06-20,2511
"4086",2024-06-20,2688
"4087",2024-06-20,2641
"4088",2024-06-20,2519
"4089",2024-06-20,2497
"4090",2024-06-20,2663
"4091",2024-06-20,2831
"4092",2024-06-20,2952
"4093",2024-06-20,3007
"4094",2024-06-20,2941
"4095",2024-06-20,2602
"4096",2024-06-20,2119
"4097",2024-06-20,1459
"4098",2024-06-20,959
"4099",2024-06-20,621
"4100",2024-06-20,534
"4101",2024-06-20,265
"4102",2024-06-20,188
"4103",2024-06-20,109
"4104",2024-06-21,105
"4105",2024-06-21,158
"4106",2024-06-21,407
"4107",2024-06-21,1549
"4108",2024-06-21,2491
"4109",2024-06-21,2659
"4110",2024-06-21,2631
"4111",2024-06-21,1843
"4112",2024-06-21,999
"4113",2024-06-21,2641
"4114",2024-06-21,2570
"4115",2024-06-21,2954
"4116",2024-06-21,2701
"4117",2024-06-21,2914
"4118",2024-06-21,2837
"4119",2024-06-21,2604
"4120",2024-06-21,2048
"4121",2024-06-21,1177
"4122",2024-06-21,501
"4123",2024-06-21,337
"4124",2024-06-21,296
"4125",2024-06-21,165
"4126",2024-06-21,113
"4127",2024-06-21,168
"4128",2024-06-22,141
"4129",2024-06-22,122
"4130",2024-06-22,262
"4131",2024-06-22,635
"4132",2024-06-22,867
"4133",2024-06-22,1018
"4134",2024-06-22,1669
"4135",2024-06-22,1995
"4136",2024-06-22,2190
"4137",2024-06-22,2131
"4138",2024-06-22,2027
"4139",2024-06-22,1882
"4140",2024-06-22,2022
"4141",2024-06-22,1759
"4142",2024-06-22,1786
"4143",2024-06-22,1492
"4144",2024-06-22,1064
"4145",2024-06-22,1321
"4146",2024-06-22,892
"4147",2024-06-22,683
"4148",2024-06-22,581
"4149",2024-06-22,643
"4150",2024-06-22,327
"4151",2024-06-22,205
"4152",2024-06-23,112
"4153",2024-06-23,105
"4154",2024-06-23,192
"4155",2024-06-23,378
"4156",2024-06-23,502
"4157",2024-06-23,613
"4158",2024-06-23,981
"4159",2024-06-23,1529
"4160",2024-06-23,1814
"4161",2024-06-23,1769
"4162",2024-06-23,2047
"4163",2024-06-23,2278
"4164",2024-06-23,2199
"4165",2024-06-23,2201
"4166",2024-06-23,2434
"4167",2024-06-23,2524
"4168",2024-06-23,2125
"4169",2024-06-23,1688
"4170",2024-06-23,1032
"4171",2024-06-23,625
"4172",2024-06-23,431
"4173",2024-06-23,307
"4174",2024-06-23,176
"4175",2024-06-23,120
"4176",2024-06-24,131
"4177",2024-06-24,159
"4178",2024-06-24,281
"4179",2024-06-24,981
"4180",2024-06-24,1422
"4181",2024-06-24,1568
"4182",2024-06-24,2464
"4183",2024-06-24,2715
"4184",2024-06-24,2622
"4185",2024-06-24,2655
"4186",2024-06-24,2453
"4187",2024-06-24,2645
"4188",2024-06-24,3092
"4189",2024-06-24,2996
"4190",2024-06-24,2724
"4191",2024-06-24,2504
"4192",2024-06-24,1901
"4193",2024-06-24,1383
"4194",2024-06-24,912
"4195",2024-06-24,620
"4196",2024-06-24,472
"4197",2024-06-24,222
"4198",2024-06-24,143
"4199",2024-06-24,106
"4200",2024-06-25,96
"4201",2024-06-25,159
"4202",2024-06-25,246
"4203",2024-06-25,882
"4204",2024-06-25,1366
"4205",2024-06-25,1491
"4206",2024-06-25,1540
"4207",2024-06-25,1421
"4208",2024-06-25,1326
"4209",2024-06-25,1330
"4210",2024-06-25,1330
"4211",2024-06-25,1358
"4212",2024-06-25,1493
"4213",2024-06-25,1499
"4214",2024-06-25,1365
"4215",2024-06-25,1170
"4216",2024-06-25,918
"4217",2024-06-25,654
"4218",2024-06-25,490
"4219",2024-06-25,305
"4220",2024-06-25,238
"4221",2024-06-25,125
"4222",2024-06-25,62
"4223",2024-06-25,56
"4224",2024-06-26,56
"4225",2024-06-26,74
"4226",2024-06-26,443
"4227",2024-06-26,1714
"4228",2024-06-26,2726
"4229",2024-06-26,2761
"4230",2024-06-26,2896
"4231",2024-06-26,2609
"4232",2024-06-26,2440
"4233",2024-06-26,2506
"4234",2024-06-26,2627
"4235",2024-06-26,2618
"4236",2024-06-26,2964
"4237",2024-06-26,2905
"4238",2024-06-26,2553
"4239",2024-06-26,2434
"4240",2024-06-26,1718
"4241",2024-06-26,1304
"4242",2024-06-26,930
"4243",2024-06-26,405
"4244",2024-06-26,232
"4245",2024-06-26,131
"4246",2024-06-26,70
"4247",2024-06-26,66
"4248",2024-06-27,103
"4249",2024-06-27,163
"4250",2024-06-27,389
"4251",2024-06-27,1693
"4252",2024-06-27,2491
"4253",2024-06-27,2670
"4254",2024-06-27,2706
"4255",2024-06-27,2515
"4256",2024-06-27,2634
"4257",2024-06-27,2577
"4258",2024-06-27,2542
"4259",2024-06-27,2671
"4260",2024-06-27,2766
"4261",2024-06-27,2806
"4262",2024-06-27,2518
"4263",2024-06-27,732
"4264",2024-06-28,1326
"4265",2024-06-28,2876
"4266",2024-06-28,1492
"4267",2024-06-28,40
"4268",2024-06-28,2638
"4269",2024-06-28,2776
"4270",2024-06-28,2959
"4271",2024-06-28,2480
"4272",2024-06-28,2266
"4273",2024-06-28,1975
"4274",2024-06-28,1411
"4275",2024-06-28,1063
"4276",2024-06-28,765
"4277",2024-06-28,340
"4278",2024-06-28,214
"4279",2024-06-28,122
"4280",2024-06-28,143
"4281",2024-06-29,191
"4282",2024-06-29,142
"4283",2024-06-29,270
"4284",2024-06-29,686
"4285",2024-06-29,828
"4286",2024-06-29,1177
"4287",2024-06-29,1541
"4288",2024-06-29,1839
"4289",2024-06-29,2107
"4290",2024-06-29,2049
"4291",2024-06-29,1857
"4292",2024-06-29,1967
"4293",2024-06-29,996
"4294",2024-06-29,972
"4295",2024-06-29,914
"4296",2024-06-29,976
"4297",2024-06-29,1471
"4298",2024-06-29,895
"4299",2024-06-29,811
"4300",2024-06-29,557
"4301",2024-06-29,281
"4302",2024-06-29,212
"4303",2024-06-29,139
"4304",2024-06-29,121
"4305",2024-06-30,157
"4306",2024-06-30,94
"4307",2024-06-30,179
"4308",2024-06-30,414
"4309",2024-06-30,470
"4310",2024-06-30,567
"4311",2024-06-30,825
"4312",2024-06-30,687
"4313",2024-06-30,839
"4314",2024-06-30,914
"4315",2024-06-30,904
"4316",2024-06-30,1215
"4317",2024-06-30,1699
"4318",2024-06-30,1939
"4319",2024-06-30,2002
"4320",2024-06-30,2246
"4321",2024-06-30,1989
"4322",2024-06-30,1451
"4323",2024-06-30,893
"4324",2024-06-30,640
"4325",2024-06-30,424
"4326",2024-06-30,279
"4327",2024-06-30,190
"4328",2024-06-30,156
"4329",2024-07-01,156
"4330",2024-07-01,221
"4331",2024-07-01,519
"4332",2024-07-01,1249
"4333",2024-07-01,1456
"4334",2024-07-01,1798
"4335",2024-07-01,2338
"4336",2024-07-01,2632
"4337",2024-07-01,2593
"4338",2024-07-01,2487
"4339",2024-07-01,2417
"4340",2024-07-01,2572
"4341",2024-07-01,2775
"4342",2024-07-01,2718
"4343",2024-07-01,2597
"4344",2024-07-01,2343
"4345",2024-07-01,1780
"4346",2024-07-01,1157
"4347",2024-07-01,866
"4348",2024-07-01,462
"4349",2024-07-01,407
"4350",2024-07-01,202
"4351",2024-07-01,116
"4352",2024-07-01,120
"4353",2024-07-02,97
"4354",2024-07-02,176
"4355",2024-07-02,472
"4356",2024-07-02,1671
"4357",2024-07-02,2447
"4358",2024-07-02,2237
"4359",2024-07-02,1270
"4360",2024-07-02,1371
"4361",2024-07-02,1263
"4362",2024-07-02,1292
"4363",2024-07-02,1256
"4364",2024-07-02,1351
"4365",2024-07-02,1454
"4366",2024-07-02,1493
"4367",2024-07-02,1373
"4368",2024-07-02,1252
"4369",2024-07-02,1151
"4370",2024-07-02,816
"4371",2024-07-02,414
"4372",2024-07-02,264
"4373",2024-07-02,229
"4374",2024-07-02,104
"4375",2024-07-02,68
